Rank;Log10(Rank);Log10(Freq-OS);Log10(Freq-IS)
3977;3.599555591;#N/A;#N/A
3978;3.599664779;#N/A;#N/A
3979;3.599773939;#N/A;#N/A
3980;3.599883072;#N/A;#N/A
3981;3.599992178;#N/A;#N/A
3982;3.600101256;#N/A;#N/A
3983;3.600210306;#N/A;#N/A
3984;3.60031933;#N/A;#N/A
3985;3.600428326;#N/A;#N/A
3986;3.600537294;#N/A;#N/A
3987;3.600646236;#N/A;#N/A
3988;3.60075515;#N/A;#N/A
3989;3.600864036;#N/A;#N/A
3990;3.600972896;#N/A;#N/A
3991;3.601081728;#N/A;#N/A
3992;3.601190533;#N/A;#N/A
3993;3.60129931;#N/A;#N/A
3994;3.601408061;#N/A;#N/A
3995;3.601516784;#N/A;#N/A
3996;3.60162548;#N/A;#N/A
3997;3.601734148;#N/A;#N/A
3998;3.60184279;#N/A;#N/A
3999;3.601951404;#N/A;#N/A
4000;3.602059991;#N/A;#N/A
4001;3.602168551;#N/A;#N/A
4002;3.602277084;#N/A;#N/A
4003;3.60238559;#N/A;#N/A
4004;3.602494069;#N/A;#N/A
4005;3.60260252;#N/A;#N/A
4006;3.602710945;#N/A;#N/A
4007;3.602819342;#N/A;#N/A
4008;3.602927713;#N/A;#N/A
4009;3.603036056;#N/A;#N/A
4010;3.603144373;#N/A;#N/A
4011;3.603252662;#N/A;#N/A
4012;3.603360924;#N/A;#N/A
4013;3.60346916;#N/A;#N/A
4014;3.603577368;#N/A;#N/A
4015;3.60368555;#N/A;#N/A
4016;3.603793704;#N/A;#N/A
4017;3.603901832;#N/A;#N/A
4018;3.604009932;#N/A;#N/A
4019;3.604118006;#N/A;#N/A
4020;3.604226053;#N/A;#N/A
4021;3.604334073;#N/A;#N/A
4022;3.604442066;#N/A;#N/A
4023;3.604550033;#N/A;#N/A
4024;3.604657972;#N/A;#N/A
4025;3.604765885;#N/A;#N/A
4026;3.604873771;#N/A;#N/A
4027;3.60498163;#N/A;#N/A
4028;3.605089462;#N/A;#N/A
4029;3.605197267;#N/A;#N/A
4030;3.605305046;#N/A;#N/A
4031;3.605412798;#N/A;#N/A
4032;3.605520523;#N/A;#N/A
4033;3.605628222;#N/A;#N/A
4034;3.605735894;#N/A;#N/A
4035;3.605843539;#N/A;#N/A
4036;3.605951158;#N/A;#N/A
4037;3.606058749;#N/A;#N/A
4038;3.606166315;#N/A;#N/A
4039;3.606273853;-2.843855423;#N/A
4040;3.606381365;#N/A;#N/A
4041;3.60648885;-2.843855423;#N/A
4042;3.606596309;#N/A;#N/A
4043;3.606703741;#N/A;#N/A
4044;3.606811147;#N/A;#N/A
4045;3.606918526;#N/A;#N/A
4046;3.607025878;#N/A;#N/A
4047;3.607133204;#N/A;#N/A
4048;3.607240504;#N/A;#N/A
4049;3.607347777;#N/A;#N/A
4050;3.607455023;#N/A;#N/A
4051;3.607562243;#N/A;#N/A
4052;3.607669437;#N/A;#N/A
4053;3.607776604;#N/A;#N/A
4054;3.607883744;#N/A;#N/A
4055;3.607990859;#N/A;#N/A
4056;3.608097946;#N/A;#N/A
4057;3.608205008;#N/A;#N/A
4058;3.608312043;#N/A;#N/A
4059;3.608419051;#N/A;#N/A
4060;3.608526034;#N/A;#N/A
4061;3.608632989;#N/A;#N/A
4062;3.608739919;#N/A;#N/A
4063;3.608846822;#N/A;#N/A
4064;3.608953699;#N/A;#N/A
4065;3.60906055;#N/A;#N/A
4066;3.609167374;#N/A;#N/A
4067;3.609274172;#N/A;#N/A
4068;3.609380944;#N/A;#N/A
4069;3.60948769;#N/A;#N/A
4070;3.609594409;#N/A;#N/A
4071;3.609701102;#N/A;#N/A
4072;3.609807769;#N/A;#N/A
4073;3.60991441;#N/A;#N/A
4074;3.610021025;#N/A;#N/A
4075;3.610127613;#N/A;#N/A
4076;3.610234175;#N/A;#N/A
4077;3.610340711;#N/A;#N/A
4078;3.610447221;#N/A;#N/A
4079;3.610553705;#N/A;#N/A
4080;3.610660163;#N/A;#N/A
4081;3.610766595;#N/A;#N/A
4082;3.610873;#N/A;#N/A
4083;3.61097938;#N/A;#N/A
4084;3.611085733;-2.843855423;#N/A
4085;3.611192061;#N/A;#N/A
4086;3.611298362;#N/A;#N/A
4087;3.611404638;-2.843855423;#N/A
4088;3.611510887;#N/A;#N/A
4089;3.611617111;#N/A;#N/A
4090;3.611723308;#N/A;#N/A
4091;3.611829479;-2.843855423;#N/A
4092;3.611935625;#N/A;#N/A
4093;3.612041745;#N/A;#N/A
4094;3.612147838;#N/A;#N/A
4095;3.612253906;#N/A;#N/A
4096;3.612359948;#N/A;#N/A
4097;3.612465964;-2.843855423;#N/A
4098;3.612571954;#N/A;#N/A
4099;3.612677918;#N/A;#N/A
4100;3.612783857;#N/A;#N/A
4101;3.612889769;#N/A;#N/A
4102;3.612995656;#N/A;#N/A
4103;3.613101517;#N/A;#N/A
4104;3.613207352;#N/A;#N/A
4105;3.613313161;#N/A;#N/A
4106;3.613418945;#N/A;#N/A
4107;3.613524703;#N/A;#N/A
4108;3.613630435;#N/A;#N/A
4109;3.613736141;#N/A;#N/A
4110;3.613841822;#N/A;#N/A
4111;3.613947477;#N/A;#N/A
4112;3.614053106;#N/A;#N/A
4113;3.61415871;#N/A;#N/A
4114;3.614264287;#N/A;#N/A
4115;3.61436984;#N/A;#N/A
4116;3.614475366;#N/A;#N/A
4117;3.614580867;#N/A;#N/A
4118;3.614686342;#N/A;#N/A
4119;3.614791792;#N/A;#N/A
4120;3.614897216;#N/A;#N/A
4121;3.615002615;#N/A;#N/A
4122;3.615107987;#N/A;#N/A
4123;3.615213335;#N/A;#N/A
4124;3.615318657;#N/A;#N/A
4125;3.615423953;-2.843855423;#N/A
4126;3.615529224;#N/A;#N/A
4127;3.615634469;#N/A;#N/A
4128;3.615739689;-2.843855423;#N/A
4129;3.615844883;#N/A;#N/A
4130;3.615950052;#N/A;#N/A
4131;3.616055195;#N/A;#N/A
4132;3.616160313;#N/A;#N/A
4133;3.616265405;#N/A;#N/A
4134;3.616370472;#N/A;#N/A
4135;3.616475514;#N/A;#N/A
4136;3.61658053;#N/A;#N/A
4137;3.616685521;#N/A;#N/A
4138;3.616790486;#N/A;#N/A
4139;3.616895426;#N/A;#N/A
4140;3.617000341;#N/A;#N/A
4141;3.617105231;#N/A;#N/A
4142;3.617210095;#N/A;#N/A
4143;3.617314933;#N/A;#N/A
4144;3.617419747;#N/A;#N/A
4145;3.617524535;#N/A;#N/A
4146;3.617629298;#N/A;#N/A
4147;3.617734035;#N/A;#N/A
4148;3.617838748;#N/A;#N/A
4149;3.617943435;#N/A;#N/A
4150;3.618048097;#N/A;#N/A
4151;3.618152733;#N/A;#N/A
4152;3.618257345;#N/A;#N/A
4153;3.618361931;#N/A;#N/A
4154;3.618466492;#N/A;#N/A
4155;3.618571028;#N/A;#N/A
4156;3.618675539;#N/A;#N/A
4157;3.618780025;#N/A;#N/A
4158;3.618884485;#N/A;#N/A
4159;3.61898892;#N/A;#N/A
4160;3.619093331;#N/A;#N/A
4161;3.619197716;#N/A;#N/A
4162;3.619302076;#N/A;#N/A
4163;3.619406411;#N/A;#N/A
4164;3.619510721;#N/A;#N/A
4165;3.619615006;#N/A;#N/A
4166;3.619719266;#N/A;#N/A
4167;3.6198235;#N/A;#N/A
4168;3.61992771;#N/A;#N/A
4169;3.620031895;#N/A;#N/A
4170;3.620136055;#N/A;#N/A
4171;3.62024019;#N/A;#N/A
4172;3.6203443;#N/A;#N/A
4173;3.620448385;-2.843855423;#N/A
4174;3.620552445;#N/A;#N/A
4175;3.62065648;-2.843855423;#N/A
4176;3.62076049;#N/A;#N/A
4177;3.620864475;#N/A;#N/A
4178;3.620968436;-2.843855423;#N/A
4179;3.621072371;#N/A;#N/A
4180;3.621176282;#N/A;#N/A
4181;3.621280168;-2.843855423;#N/A
4182;3.621384028;#N/A;#N/A
4183;3.621487865;#N/A;#N/A
4184;3.621591676;#N/A;#N/A
4185;3.621695462;#N/A;#N/A
4186;3.621799224;#N/A;#N/A
4187;3.621902961;#N/A;#N/A
4188;3.622006673;#N/A;#N/A
4189;3.62211036;#N/A;#N/A
4190;3.622214023;#N/A;#N/A
4191;3.622317661;-2.843855423;#N/A
4192;3.622421274;#N/A;#N/A
4193;3.622524862;-2.843855423;#N/A
4194;3.622628426;#N/A;#N/A
4195;3.622731965;#N/A;#N/A
4196;3.62283548;#N/A;#N/A
4197;3.622938969;#N/A;#N/A
4198;3.623042434;#N/A;#N/A
4199;3.623145875;#N/A;#N/A
4200;3.62324929;#N/A;#N/A
4201;3.623352682;#N/A;#N/A
4202;3.623456048;#N/A;#N/A
4203;3.62355939;#N/A;#N/A
4204;3.623662707;#N/A;#N/A
4205;3.623766;#N/A;#N/A
4206;3.623869268;#N/A;#N/A
4207;3.623972512;#N/A;#N/A
4208;3.624075731;#N/A;#N/A
4209;3.624178926;#N/A;#N/A
4210;3.624282096;#N/A;#N/A
4211;3.624385241;#N/A;#N/A
4212;3.624488363;#N/A;#N/A
4213;3.624591459;#N/A;#N/A
4214;3.624694531;-2.843855423;#N/A
4215;3.624797579;-2.843855423;#N/A
4216;3.624900602;#N/A;#N/A
4217;3.625003601;#N/A;#N/A
4218;3.625106575;#N/A;#N/A
4219;3.625209525;#N/A;#N/A
4220;3.625312451;#N/A;#N/A
4221;3.625415352;#N/A;#N/A
4222;3.625518229;#N/A;#N/A
4223;3.625621081;#N/A;#N/A
4224;3.62572391;#N/A;#N/A
4225;3.625826713;#N/A;#N/A
4226;3.625929493;#N/A;#N/A
4227;3.626032248;#N/A;#N/A
4228;3.626134979;#N/A;#N/A
4229;3.626237685;#N/A;#N/A
4230;3.626340367;#N/A;#N/A
4231;3.626443025;#N/A;#N/A
4232;3.626545659;#N/A;#N/A
4233;3.626648268;#N/A;#N/A
4234;3.626750854;#N/A;#N/A
4235;3.626853415;#N/A;#N/A
4236;3.626955951;-2.843855423;#N/A
4237;3.627058464;#N/A;#N/A
4238;3.627160952;#N/A;#N/A
4239;3.627263417;#N/A;#N/A
4240;3.627365857;#N/A;#N/A
4241;3.627468272;#N/A;#N/A
4242;3.627570664;#N/A;#N/A
4243;3.627673032;#N/A;#N/A
4244;3.627775375;#N/A;#N/A
4245;3.627877695;#N/A;#N/A
4246;3.62797999;-2.843855423;#N/A
4247;3.628082261;#N/A;#N/A
4248;3.628184508;#N/A;#N/A
4249;3.628286731;#N/A;#N/A
4250;3.62838893;#N/A;#N/A
4251;3.628491105;#N/A;#N/A
4252;3.628593256;#N/A;#N/A
4253;3.628695383;#N/A;#N/A
4254;3.628797486;#N/A;#N/A
4255;3.628899564;#N/A;#N/A
4256;3.629001619;#N/A;#N/A
4257;3.62910365;#N/A;#N/A
4258;3.629205657;#N/A;#N/A
4259;3.62930764;#N/A;#N/A
4260;3.629409599;#N/A;#N/A
4261;3.629511534;#N/A;#N/A
4262;3.629613445;#N/A;#N/A
4263;3.629715333;#N/A;#N/A
4264;3.629817196;#N/A;#N/A
4265;3.629919036;#N/A;#N/A
4266;3.630020851;#N/A;#N/A
4267;3.630122643;#N/A;#N/A
4268;3.630224411;#N/A;#N/A
4269;3.630326155;#N/A;#N/A
4270;3.630427875;#N/A;#N/A
4271;3.630529571;#N/A;#N/A
4272;3.630631244;#N/A;#N/A
4273;3.630732893;#N/A;#N/A
4274;3.630834518;#N/A;#N/A
4275;3.630936119;#N/A;#N/A
4276;3.631037697;#N/A;#N/A
4277;3.63113925;#N/A;#N/A
4278;3.63124078;#N/A;#N/A
4279;3.631342286;#N/A;#N/A
4280;3.631443769;#N/A;#N/A
4281;3.631545228;-2.542825427;#N/A
4282;3.631646663;#N/A;#N/A
4283;3.631748074;#N/A;#N/A
4284;3.631849462;#N/A;#N/A
4285;3.631950826;#N/A;#N/A
4286;3.632052167;-2.843855423;#N/A
4287;3.632153484;#N/A;#N/A
4288;3.632254777;#N/A;#N/A
4289;3.632356046;#N/A;#N/A
4290;3.632457292;#N/A;#N/A
4291;3.632558515;#N/A;#N/A
4292;3.632659713;#N/A;#N/A
4293;3.632760888;#N/A;#N/A
4294;3.63286204;#N/A;#N/A
4295;3.632963168;#N/A;#N/A
4296;3.633064273;#N/A;#N/A
4297;3.633165354;#N/A;#N/A
4298;3.633266411;#N/A;#N/A
4299;3.633367445;#N/A;#N/A
4300;3.633468456;#N/A;#N/A
4301;3.633569443;#N/A;#N/A
4302;3.633670406;#N/A;#N/A
4303;3.633771346;#N/A;#N/A
4304;3.633872263;#N/A;#N/A
4305;3.633973156;#N/A;#N/A
4306;3.634074025;#N/A;#N/A
4307;3.634174872;#N/A;#N/A
4308;3.634275695;#N/A;#N/A
4309;3.634376494;#N/A;#N/A
4310;3.63447727;#N/A;#N/A
4311;3.634578023;#N/A;#N/A
4312;3.634678752;#N/A;#N/A
4313;3.634779458;#N/A;#N/A
4314;3.634880141;#N/A;#N/A
4315;3.6349808;#N/A;#N/A
4316;3.635081436;#N/A;#N/A
4317;3.635182049;#N/A;#N/A
4318;3.635282638;#N/A;#N/A
4319;3.635383204;#N/A;#N/A
4320;3.635483747;#N/A;#N/A
4321;3.635584266;#N/A;#N/A
4322;3.635684763;#N/A;#N/A
4323;3.635785236;#N/A;#N/A
4324;3.635885685;#N/A;#N/A
4325;3.635986112;#N/A;#N/A
4326;3.636086515;-2.843855423;#N/A
4327;3.636186895;#N/A;#N/A
4328;3.636287252;#N/A;#N/A
4329;3.636387586;#N/A;#N/A
4330;3.636487896;#N/A;#N/A
4331;3.636588184;#N/A;#N/A
4332;3.636688448;-2.843855423;#N/A
4333;3.636788689;#N/A;#N/A
4334;3.636888907;#N/A;#N/A
4335;3.636989102;#N/A;#N/A
4336;3.637089274;#N/A;#N/A
4337;3.637189422;#N/A;#N/A
4338;3.637289548;#N/A;#N/A
4339;3.63738965;#N/A;#N/A
4340;3.63748973;#N/A;#N/A
4341;3.637589786;-2.843855423;#N/A
4342;3.637689819;#N/A;#N/A
4343;3.637789829;#N/A;#N/A
4344;3.637889817;#N/A;#N/A
4345;3.637989781;#N/A;#N/A
4346;3.638089722;#N/A;#N/A
4347;3.63818964;#N/A;#N/A
4348;3.638289535;#N/A;#N/A
4349;3.638389408;#N/A;#N/A
4350;3.638489257;#N/A;#N/A
4351;3.638589083;#N/A;#N/A
4352;3.638688887;#N/A;#N/A
4353;3.638788667;-2.843855423;#N/A
4354;3.638888425;#N/A;#N/A
4355;3.638988159;#N/A;#N/A
4356;3.639087871;#N/A;#N/A
4357;3.63918756;#N/A;#N/A
4358;3.639287226;#N/A;#N/A
4359;3.639386869;#N/A;#N/A
4360;3.639486489;#N/A;#N/A
4361;3.639586087;#N/A;#N/A
4362;3.639685661;-2.241795431;#N/A
4363;3.639785213;#N/A;#N/A
4364;3.639884742;#N/A;#N/A
4365;3.639984248;#N/A;#N/A
4366;3.640083731;#N/A;#N/A
4367;3.640183192;#N/A;#N/A
4368;3.64028263;#N/A;#N/A
4369;3.640382045;#N/A;#N/A
4370;3.640481437;#N/A;#N/A
4371;3.640580806;#N/A;#N/A
4372;3.640680153;#N/A;#N/A
4373;3.640779477;#N/A;#N/A
4374;3.640878779;#N/A;#N/A
4375;3.640978057;#N/A;#N/A
4376;3.641077313;#N/A;#N/A
4377;3.641176547;#N/A;#N/A
4378;3.641275757;#N/A;#N/A
4379;3.641374945;#N/A;#N/A
4380;3.641474111;#N/A;#N/A
4381;3.641573253;#N/A;#N/A
4382;3.641672373;#N/A;#N/A
4383;3.641771471;#N/A;#N/A
4384;3.641870545;#N/A;#N/A
4385;3.641969598;#N/A;#N/A
4386;3.642068627;#N/A;#N/A
4387;3.642167634;#N/A;#N/A
4388;3.642266619;#N/A;#N/A
4389;3.642365581;#N/A;#N/A
4390;3.64246452;#N/A;#N/A
4391;3.642563437;-2.843855423;#N/A
4392;3.642662331;#N/A;#N/A
4393;3.642761203;-2.843855423;#N/A
4394;3.642860053;-2.843855423;#N/A
4395;3.642958879;#N/A;#N/A
4396;3.643057684;#N/A;#N/A
4397;3.643156466;#N/A;#N/A
4398;3.643255225;#N/A;#N/A
4399;3.643353962;#N/A;#N/A
4400;3.643452676;#N/A;#N/A
4401;3.643551369;#N/A;#N/A
4402;3.643650038;#N/A;#N/A
4403;3.643748685;#N/A;#N/A
4404;3.64384731;#N/A;#N/A
4405;3.643945913;#N/A;#N/A
4406;3.644044493;#N/A;#N/A
4407;3.644143051;#N/A;#N/A
4408;3.644241586;#N/A;#N/A
4409;3.644340099;#N/A;#N/A
4410;3.644438589;-2.843855423;#N/A
4411;3.644537058;#N/A;#N/A
4412;3.644635504;#N/A;#N/A
4413;3.644733927;-2.843855423;#N/A
4414;3.644832329;#N/A;#N/A
4415;3.644930708;#N/A;#N/A
4416;3.645029065;#N/A;#N/A
4417;3.645127399;#N/A;#N/A
4418;3.645225712;#N/A;#N/A
4419;3.645324002;#N/A;#N/A
4420;3.645422269;#N/A;#N/A
4421;3.645520515;#N/A;#N/A
4422;3.645618738;#N/A;#N/A
4423;3.645716939;#N/A;#N/A
4424;3.645815118;#N/A;#N/A
4425;3.645913275;#N/A;#N/A
4426;3.64601141;#N/A;#N/A
4427;3.646109522;#N/A;#N/A
4428;3.646207612;#N/A;#N/A
4429;3.64630568;#N/A;#N/A
4430;3.646403726;#N/A;#N/A
4431;3.64650175;#N/A;#N/A
4432;3.646599752;#N/A;#N/A
4433;3.646697731;#N/A;#N/A
4434;3.646795689;#N/A;#N/A
4435;3.646893624;#N/A;#N/A
4436;3.646991537;#N/A;#N/A
4437;3.647089429;#N/A;#N/A
4438;3.647187298;#N/A;#N/A
4439;3.647285145;#N/A;#N/A
4440;3.64738297;#N/A;#N/A
4441;3.647480773;#N/A;#N/A
4442;3.647578554;-2.843855423;#N/A
4443;3.647676313;#N/A;#N/A
4444;3.64777405;#N/A;#N/A
4445;3.647871765;#N/A;#N/A
4446;3.647969458;#N/A;#N/A
4447;3.648067129;-2.843855423;#N/A
4448;3.648164779;#N/A;#N/A
4449;3.648262406;#N/A;#N/A
4450;3.648360011;#N/A;#N/A
4451;3.648457594;-2.843855423;#N/A
4452;3.648555156;#N/A;#N/A
4453;3.648652695;#N/A;#N/A
4454;3.648750213;#N/A;#N/A
4455;3.648847708;#N/A;#N/A
4456;3.648945182;#N/A;#N/A
4457;3.649042634;-2.843855423;#N/A
4458;3.649140064;#N/A;#N/A
4459;3.649237472;#N/A;#N/A
4460;3.649334859;#N/A;#N/A
4461;3.649432223;#N/A;#N/A
4462;3.649529566;#N/A;#N/A
4463;3.649626887;#N/A;#N/A
4464;3.649724186;#N/A;#N/A
4465;3.649821463;#N/A;#N/A
4466;3.649918719;#N/A;#N/A
4467;3.650015952;#N/A;#N/A
4468;3.650113164;-2.843855423;#N/A
4469;3.650210355;#N/A;#N/A
4470;3.650307523;#N/A;#N/A
4471;3.65040467;#N/A;#N/A
4472;3.650501795;#N/A;#N/A
4473;3.650598898;#N/A;#N/A
4474;3.65069598;#N/A;#N/A
4475;3.65079304;#N/A;#N/A
4476;3.650890078;-2.843855423;#N/A
4477;3.650987094;#N/A;#N/A
4478;3.651084089;#N/A;#N/A
4479;3.651181062;#N/A;#N/A
4480;3.651278014;#N/A;#N/A
4481;3.651374944;#N/A;#N/A
4482;3.651471852;-2.843855423;#N/A
4483;3.651568739;#N/A;#N/A
4484;3.651665604;#N/A;#N/A
4485;3.651762447;#N/A;#N/A
4486;3.651859269;#N/A;#N/A
4487;3.65195607;#N/A;#N/A
4488;3.652052848;#N/A;#N/A
4489;3.652149605;#N/A;#N/A
4490;3.652246341;#N/A;#N/A
4491;3.652343055;#N/A;#N/A
4492;3.652439748;#N/A;#N/A
4493;3.652536419;#N/A;#N/A
4494;3.652633068;#N/A;#N/A
4495;3.652729696;#N/A;#N/A
4496;3.652826303;#N/A;#N/A
4497;3.652922888;-2.843855423;#N/A
4498;3.653019451;#N/A;#N/A
4499;3.653115993;#N/A;#N/A
4500;3.653212514;#N/A;#N/A
4501;3.653309013;#N/A;#N/A
4502;3.653405491;#N/A;#N/A
4503;3.653501947;#N/A;#N/A
4504;3.653598382;#N/A;#N/A
4505;3.653694795;#N/A;#N/A
4506;3.653791187;#N/A;#N/A
4507;3.653887558;#N/A;#N/A
4508;3.653983907;#N/A;#N/A
4509;3.654080235;#N/A;#N/A
4510;3.654176542;#N/A;#N/A
4511;3.654272827;#N/A;#N/A
4512;3.654369091;#N/A;#N/A
4513;3.654465334;-2.843855423;#N/A
4514;3.654561555;-2.843855423;#N/A
4515;3.654657755;#N/A;#N/A
4516;3.654753933;#N/A;#N/A
4517;3.654850091;#N/A;#N/A
4518;3.654946227;#N/A;#N/A
4519;3.655042341;#N/A;#N/A
4520;3.655138435;#N/A;#N/A
4521;3.655234507;#N/A;#N/A
4522;3.655330558;#N/A;#N/A
4523;3.655426588;#N/A;#N/A
4524;3.655522596;#N/A;#N/A
4525;3.655618584;#N/A;#N/A
4526;3.65571455;-2.843855423;#N/A
4527;3.655810494;#N/A;#N/A
4528;3.655906418;#N/A;#N/A
4529;3.656002321;#N/A;#N/A
4530;3.656098202;#N/A;#N/A
4531;3.656194062;#N/A;#N/A
4532;3.656289901;#N/A;#N/A
4533;3.656385719;#N/A;#N/A
4534;3.656481516;#N/A;#N/A
4535;3.656577291;#N/A;#N/A
4536;3.656673046;#N/A;#N/A
4537;3.656768779;#N/A;#N/A
4538;3.656864492;#N/A;#N/A
4539;3.656960183;#N/A;#N/A
4540;3.657055853;#N/A;#N/A
4541;3.657151502;#N/A;#N/A
4542;3.65724713;#N/A;#N/A
4543;3.657342737;#N/A;#N/A
4544;3.657438323;#N/A;#N/A
4545;3.657533888;#N/A;#N/A
4546;3.657629431;#N/A;#N/A
4547;3.657724954;#N/A;#N/A
4548;3.657820456;#N/A;#N/A
4549;3.657915937;#N/A;#N/A
4550;3.658011397;#N/A;#N/A
4551;3.658106836;#N/A;#N/A
4552;3.658202253;#N/A;#N/A
4553;3.65829765;#N/A;#N/A
4554;3.658393026;-2.843855423;#N/A
4555;3.658488381;#N/A;#N/A
4556;3.658583715;#N/A;#N/A
4557;3.658679029;#N/A;#N/A
4558;3.658774321;#N/A;#N/A
4559;3.658869592;#N/A;#N/A
4560;3.658964843;#N/A;#N/A
4561;3.659060072;#N/A;#N/A
4562;3.659155281;#N/A;#N/A
4563;3.659250469;#N/A;#N/A
4564;3.659345636;#N/A;#N/A
4565;3.659440782;#N/A;#N/A
4566;3.659535907;#N/A;#N/A
4567;3.659631012;#N/A;#N/A
4568;3.659726095;#N/A;#N/A
4569;3.659821158;#N/A;#N/A
4570;3.6599162;#N/A;#N/A
4571;3.660011221;#N/A;#N/A
4572;3.660106222;#N/A;#N/A
4573;3.660201201;#N/A;#N/A
4574;3.66029616;#N/A;#N/A
4575;3.660391098;#N/A;#N/A
4576;3.660486016;#N/A;#N/A
4577;3.660580912;#N/A;#N/A
4578;3.660675788;#N/A;#N/A
4579;3.660770644;#N/A;#N/A
4580;3.660865478;#N/A;#N/A
4581;3.660960292;#N/A;#N/A
4582;3.661055085;#N/A;#N/A
4583;3.661149857;#N/A;#N/A
4584;3.661244609;#N/A;#N/A
4585;3.66133934;#N/A;#N/A
4586;3.66143405;#N/A;#N/A
4587;3.66152874;#N/A;#N/A
4588;3.661623409;#N/A;#N/A
4589;3.661718058;#N/A;#N/A
4590;3.661812686;#N/A;#N/A
4591;3.661907293;#N/A;#N/A
4592;3.662001879;#N/A;#N/A
4593;3.662096445;#N/A;#N/A
4594;3.662190991;#N/A;#N/A
4595;3.662285516;#N/A;#N/A
4596;3.66238002;#N/A;#N/A
4597;3.662474504;#N/A;#N/A
4598;3.662568967;#N/A;#N/A
4599;3.66266341;#N/A;#N/A
4600;3.662757832;#N/A;#N/A
4601;3.662852233;#N/A;#N/A
4602;3.662946614;#N/A;#N/A
4603;3.663040975;#N/A;#N/A
4604;3.663135315;#N/A;#N/A
4605;3.663229635;#N/A;#N/A
4606;3.663323934;#N/A;#N/A
4607;3.663418212;#N/A;#N/A
4608;3.66351247;#N/A;#N/A
4609;3.663606708;#N/A;#N/A
4610;3.663700925;#N/A;#N/A
4611;3.663795122;#N/A;#N/A
4612;3.663889299;#N/A;#N/A
4613;3.663983455;#N/A;#N/A
4614;3.66407759;#N/A;#N/A
4615;3.664171705;#N/A;#N/A
4616;3.6642658;#N/A;#N/A
4617;3.664359875;#N/A;#N/A
4618;3.664453929;#N/A;#N/A
4619;3.664547962;-2.843855423;#N/A
4620;3.664641976;#N/A;#N/A
4621;3.664735969;#N/A;#N/A
4622;3.664829941;#N/A;#N/A
4623;3.664923893;#N/A;#N/A
4624;3.665017825;#N/A;#N/A
4625;3.665111737;#N/A;#N/A
4626;3.665205628;#N/A;#N/A
4627;3.665299499;#N/A;#N/A
4628;3.66539335;#N/A;#N/A
4629;3.665487181;#N/A;#N/A
4630;3.665580991;#N/A;#N/A
4631;3.665674781;#N/A;#N/A
4632;3.665768551;-2.843855423;#N/A
4633;3.6658623;#N/A;#N/A
4634;3.665956029;#N/A;#N/A
4635;3.666049738;#N/A;#N/A
4636;3.666143427;#N/A;#N/A
4637;3.666237096;#N/A;#N/A
4638;3.666330744;#N/A;#N/A
4639;3.666424373;#N/A;#N/A
4640;3.666517981;#N/A;#N/A
4641;3.666611568;#N/A;#N/A
4642;3.666705136;#N/A;#N/A
4643;3.666798684;#N/A;#N/A
4644;3.666892211;#N/A;#N/A
4645;3.666985718;#N/A;#N/A
4646;3.667079205;#N/A;#N/A
4647;3.667172672;#N/A;#N/A
4648;3.667266119;#N/A;#N/A
4649;3.667359546;#N/A;#N/A
4650;3.667452953;#N/A;#N/A
4651;3.66754634;-2.843855423;#N/A
4652;3.667639706;#N/A;#N/A
4653;3.667733053;#N/A;#N/A
4654;3.667826379;#N/A;#N/A
4655;3.667919685;#N/A;#N/A
4656;3.668012972;#N/A;#N/A
4657;3.668106238;#N/A;#N/A
4658;3.668199484;#N/A;#N/A
4659;3.66829271;#N/A;#N/A
4660;3.668385917;#N/A;#N/A
4661;3.668479103;#N/A;#N/A
4662;3.668572269;#N/A;#N/A
4663;3.668665415;#N/A;#N/A
4664;3.668758542;#N/A;#N/A
4665;3.668851648;#N/A;#N/A
4666;3.668944734;#N/A;#N/A
4667;3.669037801;#N/A;#N/A
4668;3.669130847;#N/A;#N/A
4669;3.669223874;#N/A;#N/A
4670;3.669316881;#N/A;#N/A
4671;3.669409867;#N/A;#N/A
4672;3.669502834;-2.843855423;#N/A
4673;3.669595781;#N/A;#N/A
4674;3.669688708;#N/A;#N/A
4675;3.669781615;#N/A;#N/A
4676;3.669874502;#N/A;#N/A
4677;3.66996737;#N/A;#N/A
4678;3.670060217;#N/A;#N/A
4679;3.670153045;#N/A;#N/A
4680;3.670245853;#N/A;#N/A
4681;3.670338641;#N/A;#N/A
4682;3.670431409;#N/A;#N/A
4683;3.670524158;#N/A;#N/A
4684;3.670616886;#N/A;#N/A
4685;3.670709595;#N/A;#N/A
4686;3.670802284;-2.843855423;#N/A
4687;3.670894954;-2.843855423;#N/A
4688;3.670987603;#N/A;#N/A
4689;3.671080233;#N/A;#N/A
4690;3.671172843;#N/A;#N/A
4691;3.671265433;#N/A;#N/A
4692;3.671358003;#N/A;#N/A
4693;3.671450554;#N/A;#N/A
4694;3.671543085;#N/A;#N/A
4695;3.671635597;#N/A;#N/A
4696;3.671728088;#N/A;#N/A
4697;3.67182056;-2.843855423;#N/A
4698;3.671913012;#N/A;#N/A
4699;3.672005445;#N/A;#N/A
4700;3.672097858;#N/A;#N/A
4701;3.672190251;#N/A;#N/A
4702;3.672282625;#N/A;#N/A
4703;3.672374979;#N/A;#N/A
4704;3.672467313;-2.843855423;#N/A
4705;3.672559628;#N/A;#N/A
